股票代码,板块类别,类别代码,板块名称,板块代码,来源文件,行业名称,细分行业名称
sh605598,风格板块,FG,海外业务,880786,infoharbor_block.dat,建筑工程,其他专业工程
sh688008,风格板块,FG,海外业务,880786,infoharbor_block.dat,半导体,集成电路设计
sh688036,风格板块,FG,海外业务,880786,infoharbor_block.dat,通信设备,品牌消费电子
sh688063,风格板块,FG,海外业务,880786,infoharbor_block.dat,电气设备,锂电池
sh688075,风格板块,FG,海外业务,880786,infoharbor_block.dat,医疗保健,诊断试剂
sh688076,风格板块,FG,海外业务,880786,infoharbor_block.dat,生物制药,医疗研发外包
sh688087,风格板块,FG,海外业务,880786,infoharbor_block.dat,环境保护,固废治理
sh688095,风格板块,FG,海外业务,880786,infoharbor_block.dat,软件服务,基础软件
sh688099,风格板块,FG,海外业务,880786,infoharbor_block.dat,半导体,集成电路设计
sh688153,风格板块,FG,海外业务,880786,infoharbor_block.dat,半导体,集成电路设计
sh688173,风格板块,FG,海外业务,880786,infoharbor_block.dat,半导体,集成电路设计
sh688196,风格板块,FG,海外业务,880786,infoharbor_block.dat,环境保护,固废治理
sh688208,风格板块,FG,海外业务,880786,infoharbor_block.dat,IT设备,其他IT设备
sh688210,风格板块,FG,海外业务,880786,infoharbor_block.dat,元器件,消费电子组件
sh688220,风格板块,FG,海外业务,880786,infoharbor_block.dat,半导体,集成电路设计
sh688222,风格板块,FG,海外业务,880786,infoharbor_block.dat,化学制药,医疗研发外包
sh688252,风格板块,FG,海外业务,880786,infoharbor_block.dat,半导体,集成电路设计
sh688298,风格板块,FG,海外业务,880786,infoharbor_block.dat,医疗保健,诊断试剂
sh688306,风格板块,FG,海外业务,880786,infoharbor_block.dat,专用机械,其他专用设备
sh688355,风格板块,FG,海外业务,880786,infoharbor_block.dat,机械基件,金属制品
sh688356,风格板块,FG,海外业务,880786,infoharbor_block.dat,化学制药,原料药
sh688358,风格板块,FG,海外业务,880786,infoharbor_block.dat,医疗保健,医疗设备
sh688408,风格板块,FG,海外业务,880786,infoharbor_block.dat,电气设备,光伏辅材
sh688472,风格板块,FG,海外业务,880786,infoharbor_block.dat,电气设备,光伏电池组件
sh688506,风格板块,FG,海外业务,880786,infoharbor_block.dat,化学制药,化学制剂
sh688512,风格板块,FG,海外业务,880786,infoharbor_block.dat,半导体,集成电路设计
sh688567,风格板块,FG,海外业务,880786,infoharbor_block.dat,电气设备,锂电池
sh688584,风格板块,FG,海外业务,880786,infoharbor_block.dat,半导体,半导体材料
sh688588,风格板块,FG,海外业务,880786,infoharbor_block.dat,软件服务,行业应用软件
sh688606,风格板块,FG,海外业务,880786,infoharbor_block.dat,医疗保健,诊断试剂
sh688677,风格板块,FG,海外业务,880786,infoharbor_block.dat,医疗保健,医疗设备
sh688717,风格板块,FG,海外业务,880786,infoharbor_block.dat,电气设备,光伏逆变器
sh688767,风格板块,FG,海外业务,880786,infoharbor_block.dat,医疗保健,诊断试剂
sh688798,风格板块,FG,海外业务,880786,infoharbor_block.dat,半导体,集成电路设计
sz000151,风格板块,FG,海外业务,880786,infoharbor_block.dat,商贸代理,贸易
sz000415,风格板块,FG,海外业务,880786,infoharbor_block.dat,多元金融,租赁
sz000553,风格板块,FG,海外业务,880786,infoharbor_block.dat,农药化肥,农药
sz000572,风格板块,FG,海外业务,880786,infoharbor_block.dat,汽车整车,综合乘用车
sz000697,风格板块,FG,海外业务,880786,infoharbor_block.dat,航空,航空装备
sz000727,风格板块,FG,海外业务,880786,infoharbor_block.dat,元器件,面板
sz000923,风格板块,FG,海外业务,880786,infoharbor_block.dat,普钢,铁矿石
sz001206,风格板块,FG,海外业务,880786,infoharbor_block.dat,造纸,生活用纸
sz001222,风格板块,FG,海外业务,880786,infoharbor_block.dat,文教休闲,娱乐用品
sz001238,风格板块,FG,海外业务,880786,infoharbor_block.dat,家居用品,家具
sz001300,风格板块,FG,海外业务,880786,infoharbor_block.dat,文教休闲,娱乐用品
sz001308,风格板块,FG,海外业务,880786,infoharbor_block.dat,元器件,品牌消费电子
sz001326,风格板块,FG,海外业务,880786,infoharbor_block.dat,电气设备,LED
sz001335,风格板块,FG,海外业务,880786,infoharbor_block.dat,化工原料,其他化学原料
sz001368,风格板块,FG,海外业务,880786,infoharbor_block.dat,文教休闲,娱乐用品
sz001379,风格板块,FG,海外业务,880786,infoharbor_block.dat,机械基件,金属制品
sz001391,风格板块,FG,海外业务,880786,infoharbor_block.dat,仓储物流,跨境物流
sz002052,风格板块,FG,海外业务,880786,infoharbor_block.dat,家用电器,其他黑色家电
sz002091,风格板块,FG,海外业务,880786,infoharbor_block.dat,商贸代理,贸易
sz002094,风格板块,FG,海外业务,880786,infoharbor_block.dat,日用化工,化妆品
sz002106,风格板块,FG,海外业务,880786,infoharbor_block.dat,元器件,光学元件
sz002150,风格板块,FG,海外业务,880786,infoharbor_block.dat,机械基件,金属制品
sz002193,风格板块,FG,海外业务,880786,infoharbor_block.dat,纺织,其他纺织
sz002241,风格板块,FG,海外业务,880786,infoharbor_block.dat,元器件,消费电子组件
sz002273,风格板块,FG,海外业务,880786,infoharbor_block.dat,元器件,光学元件
sz002382,风格板块,FG,海外业务,880786,infoharbor_block.dat,医疗保健,医疗耗材
sz002384,风格板块,FG,海外业务,880786,infoharbor_block.dat,元器件,PCB
sz002399,风格板块,FG,海外业务,880786,infoharbor_block.dat,化学制药,原料药
sz002432,风格板块,FG,海外业务,880786,infoharbor_block.dat,医疗保健,家用器械
sz002444,风格板块,FG,海外业务,880786,infoharbor_block.dat,轻工机械,其他通用设备
sz002463,风格板块,FG,海外业务,880786,infoharbor_block.dat,元器件,PCB
sz002475,风格板块,FG,海外业务,880786,infoharbor_block.dat,元器件,消费电子组件
sz002483,风格板块,FG,海外业务,880786,infoharbor_block.dat,专用机械,能源及重型设备
sz002487,风格板块,FG,海外业务,880786,infoharbor_block.dat,电气设备,风电零部件
sz002489,风格板块,FG,海外业务,880786,infoharbor_block.dat,家居用品,家具
sz002528,风格板块,FG,海外业务,880786,infoharbor_block.dat,IT设备,安防设备
sz002551,风格板块,FG,海外业务,880786,infoharbor_block.dat,医疗保健,其他医疗服务
sz002600,风格板块,FG,海外业务,880786,infoharbor_block.dat,元器件,消费电子组件
sz002611,风格板块,FG,海外业务,880786,infoharbor_block.dat,轻工机械,印刷包装机械
sz002614,风格板块,FG,海外业务,880786,infoharbor_block.dat,家用电器,个护小家电
sz002615,风格板块,FG,海外业务,880786,infoharbor_block.dat,家居用品,其他家居
sz002626,风格板块,FG,海外业务,880786,infoharbor_block.dat,医疗保健,保健品
sz002634,风格板块,FG,海外业务,880786,infoharbor_block.dat,服饰,鞋帽及其他
sz002638,风格板块,FG,海外业务,880786,infoharbor_block.dat,家用电器,LED
sz002643,风格板块,FG,海外业务,880786,infoharbor_block.dat,化工原料,半导体材料
sz002668,风格板块,FG,海外业务,880786,infoharbor_block.dat,家用电器,冰洗
sz002681,风格板块,FG,海外业务,880786,infoharbor_block.dat,元器件,消费电子组件
sz002685,风格板块,FG,海外业务,880786,infoharbor_block.dat,机床制造,机床制造
sz002705,风格板块,FG,海外业务,880786,infoharbor_block.dat,家用电器,厨房小家电
sz002725,风格板块,FG,海外业务,880786,infoharbor_block.dat,汽车配件,轮胎轮毂
sz002779,风格板块,FG,海外业务,880786,infoharbor_block.dat,农用机械,农用机械
sz002795,风格板块,FG,海外业务,880786,infoharbor_block.dat,机械基件,机械基础件
sz002821,风格板块,FG,海外业务,880786,infoharbor_block.dat,生物制药,医疗研发外包
sz002835,风格板块,FG,海外业务,880786,infoharbor_block.dat,IT设备,安防设备
sz002871,风格板块,FG,海外业务,880786,infoharbor_block.dat,机械基件,机械基础件
sz002899,风格板块,FG,海外业务,880786,infoharbor_block.dat,文教休闲,娱乐用品
sz002925,风格板块,FG,海外业务,880786,infoharbor_block.dat,元器件,消费电子组件
sz002938,风格板块,FG,海外业务,880786,infoharbor_block.dat,元器件,PCB
sz002950,风格板块,FG,海外业务,880786,infoharbor_block.dat,医疗保健,医疗耗材
sz002952,风格板块,FG,海外业务,880786,infoharbor_block.dat,元器件,面板
sz002962,风格板块,FG,海外业务,880786,infoharbor_block.dat,元器件,光学元件
sz002980,风格板块,FG,海外业务,880786,infoharbor_block.dat,电器仪表,电工仪器
sz002981,风格板块,FG,海外业务,880786,infoharbor_block.dat,元器件,消费电子组件
sz002984,风格板块,FG,海外业务,880786,infoharbor_block.dat,汽车配件,轮胎轮毂
sz003011,风格板块,FG,海外业务,880786,infoharbor_block.dat,家居用品,家具
sz003019,风格板块,FG,海外业务,880786,infoharbor_block.dat,元器件,面板
sz003041,风格板块,FG,海外业务,880786,infoharbor_block.dat,纺织,家纺
sz300002,风格板块,FG,海外业务,880786,infoharbor_block.dat,互联网,游戏
sz300031,风格板块,FG,海外业务,880786,infoharbor_block.dat,互联网,游戏
sz300058,风格板块,FG,海外业务,880786,infoharbor_block.dat,广告包装,互联网广告
sz300093,风格板块,FG,海外业务,880786,infoharbor_block.dat,电气设备,光伏辅材
sz300139,风格板块,FG,海外业务,880786,infoharbor_block.dat,黄金,黄金
sz300149,风格板块,FG,海外业务,880786,infoharbor_block.dat,生物制药,医疗研发外包
sz300151,风格板块,FG,海外业务,880786,infoharbor_block.dat,专用机械,其他专用设备
sz300162,风格板块,FG,海外业务,880786,infoharbor_block.dat,元器件,LED
sz300164,风格板块,FG,海外业务,880786,infoharbor_block.dat,石油开采,油气工程
sz300223,风格板块,FG,海外业务,880786,infoharbor_block.dat,半导体,集成电路设计
sz300247,风格板块,FG,海外业务,880786,infoharbor_block.dat,医疗保健,个护小家电
sz300268,风格板块,FG,海外业务,880786,infoharbor_block.dat,农业综合,其他农产品加工
sz300278,风格板块,FG,海外业务,880786,infoharbor_block.dat,专用机械,工业控制设备
sz300293,风格板块,FG,海外业务,880786,infoharbor_block.dat,专用机械,其他专用设备
sz300308,风格板块,FG,海外业务,880786,infoharbor_block.dat,通信设备,网络接配及塔设
sz300389,风格板块,FG,海外业务,880786,infoharbor_block.dat,元器件,LED
sz300394,风格板块,FG,海外业务,880786,infoharbor_block.dat,通信设备,网络接配及塔设
sz300407,风格板块,FG,海外业务,880786,infoharbor_block.dat,电气设备,电网自动化
sz300418,风格板块,FG,海外业务,880786,infoharbor_block.dat,互联网,游戏
sz300459,风格板块,FG,海外业务,880786,infoharbor_block.dat,互联网,游戏
sz300468,风格板块,FG,海外业务,880786,infoharbor_block.dat,软件服务,行业应用软件
sz300475,风格板块,FG,海外业务,880786,infoharbor_block.dat,元器件,其他电子
sz300476,风格板块,FG,海外业务,880786,infoharbor_block.dat,元器件,PCB
sz300502,风格板块,FG,海外业务,880786,infoharbor_block.dat,通信设备,网络接配及塔设
sz300562,风格板块,FG,海外业务,880786,infoharbor_block.dat,医疗保健,家用器械
sz300570,风格板块,FG,海外业务,880786,infoharbor_block.dat,通信设备,网络接配及塔设
sz300577,风格板块,FG,海外业务,880786,infoharbor_block.dat,纺织,其他纺织
sz300582,风格板块,FG,海外业务,880786,infoharbor_block.dat,元器件,LED
sz300590,风格板块,FG,海外业务,880786,infoharbor_block.dat,通信设备,通信终端及配件
sz300592,风格板块,FG,海外业务,880786,infoharbor_block.dat,互联网,跨境电商
sz300624,风格板块,FG,海外业务,880786,infoharbor_block.dat,软件服务,基础软件
sz300628,风格板块,FG,海外业务,880786,infoharbor_block.dat,通信设备,通信终端及配件
sz300636,风格板块,FG,海外业务,880786,infoharbor_block.dat,化学制药,原料药
sz300640,风格板块,FG,海外业务,880786,infoharbor_block.dat,家居用品,其他家居
sz300643,风格板块,FG,海外业务,880786,infoharbor_block.dat,汽车配件,其他汽车零部件
sz300650,风格板块,FG,海外业务,880786,infoharbor_block.dat,元器件,其他电子
sz300673,风格板块,FG,海外业务,880786,infoharbor_block.dat,饲料,宠物食品
sz300677,风格板块,FG,海外业务,880786,infoharbor_block.dat,医疗保健,医疗耗材
sz300703,风格板块,FG,海外业务,880786,infoharbor_block.dat,文教休闲,文化用品
sz300725,风格板块,FG,海外业务,880786,infoharbor_block.dat,化学制药,医疗研发外包
sz300729,风格板块,FG,海外业务,880786,infoharbor_block.dat,家居用品,家具
sz300739,风格板块,FG,海外业务,880786,infoharbor_block.dat,元器件,PCB
sz300759,风格板块,FG,海外业务,880786,infoharbor_block.dat,化学制药,医疗研发外包
sz300782,风格板块,FG,海外业务,880786,infoharbor_block.dat,半导体,集成电路设计
sz300787,风格板块,FG,海外业务,880786,infoharbor_block.dat,元器件,消费电子组件
sz300793,风格板块,FG,海外业务,880786,infoharbor_block.dat,IT设备,消费电子组件
sz300796,风格板块,FG,海外业务,880786,infoharbor_block.dat,农药化肥,农药
sz300822,风格板块,FG,海外业务,880786,infoharbor_block.dat,元器件,其他电子
sz300833,风格板块,FG,海外业务,880786,infoharbor_block.dat,专用机械,其他专用设备
sz300856,风格板块,FG,海外业务,880786,infoharbor_block.dat,日用化工,化妆品
sz300866,风格板块,FG,海外业务,880786,infoharbor_block.dat,元器件,品牌消费电子
sz300879,风格板块,FG,海外业务,880786,infoharbor_block.dat,农用机械,农用机械
sz300901,风格板块,FG,海外业务,880786,infoharbor_block.dat,服饰,鞋帽及其他
sz300907,风格板块,FG,海外业务,880786,infoharbor_block.dat,电气设备,电机制造
sz300940,风格板块,FG,海外业务,880786,infoharbor_block.dat,元器件,LED
sz300952,风格板块,FG,海外业务,880786,infoharbor_block.dat,纺织,鞋帽及其他
sz300956,风格板块,FG,海外业务,880786,infoharbor_block.dat,元器件,消费电子组件
sz300979,风格板块,FG,海外业务,880786,infoharbor_block.dat,服饰,纺织鞋类制造
sz300981,风格板块,FG,海外业务,880786,infoharbor_block.dat,医疗保健,医疗耗材
sz300992,风格板块,FG,海外业务,880786,infoharbor_block.dat,机械基件,机械基础件
sz300994,风格板块,FG,海外业务,880786,infoharbor_block.dat,文教休闲,其他交通设备
sz301004,风格板块,FG,海外业务,880786,infoharbor_block.dat,家居用品,其他家居
sz301035,风格板块,FG,海外业务,880786,infoharbor_block.dat,农药化肥,农药
sz301042,风格板块,FG,海外业务,880786,infoharbor_block.dat,IT设备,安防设备
sz301061,风格板块,FG,海外业务,880786,infoharbor_block.dat,家居用品,家具
sz301113,风格板块,FG,海外业务,880786,infoharbor_block.dat,家居用品,其他家居
sz301122,风格板块,FG,海外业务,880786,infoharbor_block.dat,医疗保健,医疗耗材
sz301187,风格板块,FG,海外业务,880786,infoharbor_block.dat,家用电器,清洁小家电
sz301205,风格板块,FG,海外业务,880786,infoharbor_block.dat,通信设备,网络接配及塔设
